"","bay_code","bay_sample","place_name","year","date","YYYYMMDD","trans_loc","trans_area_m2","species_common","species_scientific","species_code","death_estimate","width_mm","notes","measurers","latitude","longitude"
"7690","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",49,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7691","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",37,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7692","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",54,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7693","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"butter clam","Saxidomus gigantea","CLAMBU","Crab",45,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7694","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"butter clam","Saxidomus gigantea","CLAMBU","Crab",51,"Estimate","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7695","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"butter clam","Saxidomus gigantea","CLAMBU","Whole",70,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7696","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"butter clam","Saxidomus gigantea","CLAMBU","Whole",14,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7697","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"butter clam","Saxidomus gigantea","CLAMBU","Whole",50,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7698","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"butter clam","Saxidomus gigantea","CLAMBU","Whole",56,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7699","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"butter clam","Saxidomus gigantea","CLAMBU","Whole",47,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7700","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"butter clam","Saxidomus gigantea","CLAMBU","Whole",45,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7701","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"butter clam","Saxidomus gigantea","CLAMBU","Whole",31,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7702","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"butter clam","Saxidomus gigantea","CLAMBU","Whole",48,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7703","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"butter clam","Saxidomus gigantea","CLAMBU","Whole",12,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7704","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"butter clam","Saxidomus gigantea","CLAMBU","Whole",42,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7705","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"butter clam","Saxidomus gigantea","CLAMBU","Whole",43,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7706","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"cockle","Clinocardium nutallii","CLAMCK","Sea Otter",30,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7707","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"cockle","Clinocardium nutallii","CLAMCK","Whole",34,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7708","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",33,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7709","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",32,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7710","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",18,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7711","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",37,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7712","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",36,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7713","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",32,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7714","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",37,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7715","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",39,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7716","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",30,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7717","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",41,"Estimate","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7718","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",35,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7719","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",35,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7720","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",40,"Estimate","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7721","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",33,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7722","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",31,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7723","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",37,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7724","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",38,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7725","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",37,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7726","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",70,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7727","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Crab",33,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7728","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Whole",24,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7729","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Whole",17,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7730","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Whole",16,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7731","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Whole",15,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7732","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Whole",12,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7733","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Whole",35,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7734","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Whole",34,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7735","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Whole",21,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7736","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Whole",30,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7737","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Whole",41,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7738","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Whole",27,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7739","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Whole",38,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7740","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Whole",33,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7741","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Whole",33,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7742","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"steamer clam","Protothaca staminea","CLAMST","Whole",33,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7743","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"bentnose macoma","Macoma nasuta","CLAMMB","Crab",27,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7744","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"bentnose macoma","Macoma nasuta","CLAMMB","Whole",35,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7745","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"bentnose macoma","Macoma nasuta","CLAMMB","Whole",31,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7746","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"bentnose macoma","Macoma nasuta","CLAMMB","Whole",27,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7747","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"bentnose macoma","Macoma nasuta","CLAMMB","Whole",31,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7748","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"bentnose macoma","Macoma nasuta","CLAMMB","Whole",24,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7749","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"bentnose macoma","Macoma nasuta","CLAMMB","Whole",20,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7750","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"bentnose macoma","Macoma nasuta","CLAMMB","Whole",26,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7751","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"bentnose macoma","Macoma nasuta","CLAMMB","Whole",24,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7752","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"bentnose macoma","Macoma nasuta","CLAMMB","Whole",25,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7753","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"bentnose macoma","Macoma nasuta","CLAMMB","Whole",24,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7754","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"bentnose macoma","Macoma nasuta","CLAMMB","Whole",45,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7755","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"bentnose macoma","Macoma nasuta","CLAMMB","Whole",25,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7756","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"bentnose macoma","Macoma nasuta","CLAMMB","Whole",19,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7757","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"pointed macoma","Macoma inquinata","CLMPOI","Whole",8,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7758","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"pointed macoma","Macoma inquinata","CLMPOI","Whole",7,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7759","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"pointed macoma","Macoma inquinata","CLMPOI","Whole",28,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7760","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"pointed macoma","Macoma inquinata","CLMPOI","Whole",30,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7761","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"pointed macoma","Macoma inquinata","CLMPOI","Whole",26,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7762","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"pointed macoma","Macoma inquinata","CLMPOI","Whole",23,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7763","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"pointed macoma","Macoma inquinata","CLMPOI","Whole",12,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7764","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"pointed macoma","Macoma inquinata","CLMPOI","Whole",16,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7765","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"pointed macoma","Macoma inquinata","CLMPOI","Whole",19,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7766","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"pointed macoma","Macoma inquinata","CLMPOI","Whole",21,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7767","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"hiatella calm","Hiatella sp","CALMHI","Whole",11,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7768","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"hiatella calm","Hiatella sp","CALMHI","Whole",23,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7769","NAUK","A","Naukati Bay a",2017,"7/25/17",20170725,"Outside",200,"hiatella calm","Hiatella sp","CALMHI","Whole",20,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.862405,-133.190722
"7770","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",89,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7771","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",75,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7772","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",64,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7773","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",59,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7774","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",30,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7775","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",42,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7776","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"butter clam","Saxidomus gigantea","CLAMBU","Whole",53,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7777","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",29,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7778","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",30,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7779","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",30,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7780","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",37,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7781","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",34,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7782","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",40,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7783","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",30,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7784","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",29,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7785","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",25,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7786","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",29,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7787","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",11,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7788","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",27,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7789","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"steamer clam","Protothaca staminea","CLAMST","Sea Otter",30,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7790","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"steamer clam","Protothaca staminea","CLAMST","Crab",24,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7791","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"steamer clam","Protothaca staminea","CLAMST","Whole",31,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7792","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"steamer clam","Protothaca staminea","CLAMST","Whole",31,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7793","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"steamer clam","Protothaca staminea","CLAMST","Whole",27,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
"7794","GUKT","A","Guktu Bay a",2017,"7/24/17",20170724,"Edge",200,"steamer clam","Protothaca staminea","CLAMST","Whole",23,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch",55.739816,-133.312022
